OTU id;count;E00944148;E00944149;E00944151;E00944152;E00944153;E00944154;E00944155;E00944156;E00944157;E00944160;E00944167;E00963469;E00963471;E00963474;E00963476;E00963478;E00963482;E00963484;E00963485;E00963490;E00963491;E00963492;E00963493;E00963495;E00963496;E00963497;E00963498;E00963499;E00963500;E00963501;E00963502;E00963505;E00963506;E00963508;E00963509;E00963510;E00963511;E00963512;E00963740;E00963743;E00963746;E00963750;E00963751;E00963753;E00963757;E00963761;E00963764;E00963842;E00963843;E00963845;E00963846;E00963848;E00963850;E00963852;E00963853;E00963855;E00963856;E00963857;E00963859;E00963864;E00982230;E00982232;E00982233;E00982239;E00982241;E00982252;E00982256;E00982258;E00982259;E00982260;E00982262;E00982264;E00982266;E00982271;E00982273;E00982477;E00982478;E00982480;E00982481;E00982487;E00982488;E00982489;E00982490;E00982493;E00982494;E00982496;E00982497;E00982499;E00982501
M68YD:00899:06315_SUB_SUB;1625;0;53;0;0;6;17;0;14;159;129;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;0;29;0;0;0;230;0;0;0;0;0;0;0;0;0;0;815;0;0;0;0;0;0;0;0;0
M68YD:00075:02536_SUB_SUB;228;0;8;0;0;0;2;0;2;24;26;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5;0;0;0;22;0;0;0;0;0;0;0;0;0;0;121;0;0;0;0;0;0;0;0;0
M68YD:03764:01618_SUB_SUB;251;0;11;0;0;3;0;0;2;20;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;4;0;0;0;20;0;0;0;0;0;0;0;0;0;0;147;0;0;0;0;0;0;0;0;0
M68YD:00999:01603_SUB_SUB;125;0;3;0;0;0;0;0;1;15;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3;0;0;0;29;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0
M68YD:03975:00190_SUB_SUB;154;0;3;0;0;2;0;0;0;24;27;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0
M68YD:01148:04737_SUB_SUB;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;118;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:00136:01931_SUB_SUB;1495;48;68;36;0;30;1;0;0;428;0;402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;14;0;6;0;356;0;0;0;3;0;2;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:00873:03765_SUB_SUB;174;5;10;4;0;5;0;0;0;50;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3;0;0;0;42;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04303:06893_SUB_SUB;1403;0;40;0;0;8;16;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;36;0;5;0;0;0;0;0;304;0;0;69;0;0;0;0;0;0;0;0;0;0;524;0;16;0;32;0;312;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:00641:06276_SUB_SUB;218;0;5;0;0;1;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;1;0;0;0;0;0;37;0;0;4;0;0;0;0;0;0;0;0;0;0;92;0;3;0;4;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:05270:01627_SUB_SUB;9775;0;0;4;0;30;23;9274;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;144;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100
M68YD:02626:02244_SUB_SUB;1195;0;0;1;0;4;2;1128;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;14;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
M68YD:05179:02991_SUB_SUB;741;0;0;0;0;1;1;0;0;1;0;0;0;0;0;259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;475;0;0
M68YD:04012:06784_SUB_SUB;176;0;0;0;0;0;0;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M68YD:04009:06590_SUB_SUB;620;0;0;0;0;0;0;588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;6;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
M68YD:00470:03689_SUB_SUB;309;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;20;0;0;2;0;0;0;0;0;0;0;0;0;0;198;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:01514:05440_SUB_SUB;106;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;21;0;0;9;0;0;0;0;0;0;0;0;0;0;39;0;4;0;4;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:01276:02881_SUB_SUB;101;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;32;0;0;4;0;0;0;0;0;0;0;0;0;0;23;0;2;0;4;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04135:06982_SUB_SUB;1766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:03160:05443_SUB_SUB;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04903:06834_SUB_SUB;4018;0;0;0;0;1;0;0;0;305;0;0;0;0;0;0;0;0;0;0;0;492;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2305;0;0;0;0;0;2;0;0;29;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305;0;0;0;132;0;0;0;0;0;0;0;0;0;0;421;0;0;0;0;0;0
M68YD:00649:01171_SUB_SUB;401;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;47;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;12;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0
M68YD:00290:04730_SUB_SUB;133;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;32;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;5;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0
M68YD:03637:01399_SUB_SUB;216;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;7;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0
M68YD:04064:06674_SUB_SUB;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:01271:06238_SUB_SUB;216;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;17;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
M68YD:00293:04544_SUB_SUB;206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;0;0;0;2;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0
M68YD:04242:06524_SUB_SUB;346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04113:06965_SUB_SUB;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;0;0;0;0;0;0;0
M68YD:00366:04870_SUB_SUB;181;0;0;0;0;0;0;0;0;0;0;0;7;0;0;6;0;21;0;0;0;2;0;0;0;0;0;0;0;0;6;9;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;9;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;15;0;0;0;0;6;0;0;0;0;0;0;0;0;0
M68YD:04832:01830_SUB_SUB;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:00839:05855_SUB_SUB;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:03663:02288_SUB_SUB;203;1;0;0;0;0;0;0;0;0;0;0;2;0;0;177;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:03287:03295_SUB_SUB;293;0;0;2;4;0;13;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;10;44;4;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:03471:06849_SUB_SUB;2393;0;0;9;50;0;67;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1102;0;0;0;0;0;0;0;118;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344;0;0;107;385;14;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:03310:05591_SUB_SUB;119;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;3;40;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:03855:04322_SUB_SUB;162;0;0;0;1;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;11;38;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:00819:06497_SUB_SUB;180;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;0;0;3;0;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04601:06506_SUB_SUB;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04023:06887_SUB_SUB;706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;0;3;450;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:03972:01223_SUB_SUB;302;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;55;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:00909:00685_SUB_SUB;191;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;2;0;0;0;0;0;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:03226:05485_SUB_SUB;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:03563:00428_SUB_SUB;2056;0;0;2;178;0;33;0;0;117;0;142;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;802;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:03986:07012_SUB_SUB;244;0;0;0;17;0;3;0;0;12;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:01272:03237_SUB_SUB;190;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:02947:03217_SUB_SUB;233;0;0;0;7;0;0;0;0;10;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:01221:06048_SUB_SUB;104;0;0;0;54;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04112:06945_SUB_SUB;1761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327;0;495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;896;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:01030:06318_SUB_SUB;243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:00928:06056_SUB_SUB;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04106:06647_SUB_SUB;126;0;14;0;0;1;12;0;0;77;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04208:06874_SUB_SUB;1350;0;135;4;0;23;111;0;0;818;0;252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:03392:01469_SUB_SUB;117;0;18;3;0;4;11;0;0;58;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04420:06744_SUB_SUB;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04000:06792_SUB_SUB;2415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:00887:05864_SUB_SUB;201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04408:06454_SUB_SUB;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04940:06441_SUB_SUB;311;0;0;0;0;0;3;0;0;0;4;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;2;5;1;0;0;0;1;0;0;0;2;2;0;0;7;0;0;0;1;0;0;0;2;8;2;0;0;165;0;1;0;0;1;1;0;1;0;0;1;1;0;0;0;0;82;0;2;1;0;0;1;4;0;0
M68YD:04001:06909_SUB_SUB;72063;695;1379;153;176;24;69;0;68;4553;1074;4211;177;0;0;619;237;1079;3;151;4;4667;0;4937;0;0;0;0;0;2695;10;990;0;0;0;0;0;2;294;621;667;18;743;0;2040;799;6120;1587;0;1;510;172;0;0;0;0;0;1698;106;1;16;2099;0;2984;0;329;0;1039;6706;1518;1094;470;4654;668;2233;2418;0;0;0;0;720;1;314;0;0;639;9;756;34;12
M68YD:00052:03414_SUB_SUB;9699;77;169;22;23;1;15;0;7;573;140;479;11;0;0;96;41;157;0;14;1;504;0;976;0;0;0;0;0;327;2;114;0;0;0;0;0;0;38;74;96;0;67;0;264;90;842;167;0;0;64;29;0;0;0;0;0;202;9;0;4;276;0;386;0;36;0;161;1017;168;122;56;706;97;233;429;0;0;0;0;98;0;36;0;0;79;0;102;2;0
M68YD:00904:01140_SUB_SUB;1175;9;14;2;1;0;0;0;1;60;25;50;1;0;0;12;9;20;0;1;0;71;0;126;0;0;0;0;0;41;0;8;0;0;0;0;0;0;4;8;14;0;8;0;29;14;116;18;0;0;8;3;0;0;0;0;0;24;1;0;0;21;0;46;0;7;0;9;155;14;7;5;88;14;26;45;0;0;0;0;10;0;7;0;0;9;0;14;0;0
M68YD:03302:04986_SUB_SUB;127;1;3;1;0;0;0;0;0;4;1;6;4;0;0;0;0;1;0;0;0;6;0;17;0;0;0;0;0;5;0;3;0;0;0;0;0;0;0;1;1;0;1;0;3;0;15;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;2;0;1;0;3;16;2;1;2;12;2;2;4;0;0;0;0;0;0;1;0;0;1;0;1;0;0
M68YD:04290:06425_SUB_SUB;2157;22;42;7;5;0;1;0;4;126;27;118;3;0;0;18;6;47;0;7;0;176;0;143;0;0;0;0;0;82;1;28;0;0;0;0;0;0;8;21;16;0;15;0;48;18;170;46;0;0;21;9;0;0;0;0;0;49;3;0;0;72;0;93;0;13;0;26;172;39;27;16;138;21;79;86;0;0;0;0;26;0;9;0;0;30;0;23;0;0
M68YD:01080:04193_SUB_SUB;3346;15;34;1;9;0;0;0;1;136;29;140;8;0;0;27;13;58;0;2;0;139;0;366;0;0;0;0;0;67;2;41;0;0;0;0;0;0;16;21;50;0;36;0;83;37;258;71;0;0;19;15;0;0;0;0;0;90;3;0;1;213;0;94;0;18;0;76;275;49;23;25;296;38;113;210;0;0;0;0;42;0;5;0;0;54;0;26;0;1
M68YD:04532:06525_SUB_SUB;397;2;2;1;0;0;0;0;1;15;1;13;2;0;0;3;1;12;0;0;0;10;0;35;0;0;0;0;0;8;0;5;0;0;0;0;0;0;0;8;5;0;2;0;14;8;37;6;0;0;3;2;0;0;0;0;0;8;0;0;0;21;0;15;0;1;0;8;34;8;2;2;34;6;10;30;0;0;0;0;8;0;1;0;0;11;0;2;0;0
M68YD:00787:02253_SUB_SUB;616;2;7;4;1;2;2;1;0;25;7;15;1;0;0;0;1;2;0;1;0;63;0;10;0;0;0;0;0;7;0;8;0;0;0;0;0;0;1;26;2;0;11;0;4;21;5;32;0;0;1;1;0;0;0;0;0;6;0;0;0;42;0;152;0;16;0;5;3;3;10;15;19;17;34;16;0;0;0;0;8;0;2;0;0;0;0;5;0;0
