OTU id;count;E00944148;E00944149;E00944151;E00944152;E00944153;E00944154;E00944155;E00944156;E00944157;E00944160;E00944167;E00963469;E00963471;E00963474;E00963476;E00963478;E00963482;E00963484;E00963485;E00963490;E00963491;E00963492;E00963493;E00963496;E00963497;E00963498;E00963499;E00963500;E00963501;E00963502;E00963505;E00963506;E00963508;E00963509;E00963510;E00963511;E00963512;E00963740;E00963743;E00963746;E00963750;E00963751;E00963753;E00963757;E00963761;E00963764;E00963842;E00963843;E00963845;E00963846;E00963848;E00963850;E00963852;E00963853;E00963855;E00963856;E00963857;E00963859;E00963864;E00982230;E00982232;E00982233;E00982239;E00982241;E00982252;E00982256;E00982258;E00982259;E00982260;E00982262;E00982264;E00982266;E00982271;E00982273;E00982477;E00982478;E00982480;E00982481;E00982487;E00982488;E00982489;E00982490;E00982493;E00982494;E00982496;E00982497;E00982499;E00982501
M68YD:00442:04910_SUB_SUB;102;1;0;0;0;1;0;0;0;0;0;2;0;1;0;1;0;0;7;7;0;6;0;3;0;5;0;0;1;0;0;0;0;6;0;0;0;0;1;0;0;1;3;8;0;0;0;1;0;0;9;0;0;0;0;0;0;4;2;7;0;0;0;0;1;0;6;3;3;0;1;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0;5;0;0
M68YD:00096:05761_SUB_SUB;579;1;5;0;0;0;1;1;5;9;14;9;2;2;0;4;0;11;26;14;0;31;0;5;4;23;0;6;7;2;3;0;0;28;0;14;0;1;6;2;0;18;12;34;0;8;0;2;6;0;37;0;0;0;0;0;0;14;18;49;8;0;0;0;1;0;14;13;16;24;0;5;1;30;7;0;0;0;0;6;0;0;0;0;0;0;19;0;1
M68YD:00480:05826_SUB_SUB;475;0;0;0;1;0;0;0;2;5;4;7;1;0;0;14;1;11;15;9;0;30;0;22;4;16;0;1;6;0;2;0;0;45;0;6;0;0;3;2;0;10;13;37;0;6;0;0;4;0;40;0;0;0;0;0;0;8;4;42;3;0;0;0;1;0;22;14;18;4;3;4;0;12;0;0;0;0;0;8;0;0;0;1;0;0;13;0;1
M68YD:03974:01746_SUB_SUB;458;1;3;1;1;0;1;2;1;7;6;10;1;0;0;9;0;4;21;14;0;19;0;20;3;11;0;12;12;0;1;0;0;44;0;12;0;0;2;1;0;9;11;24;0;6;0;0;5;2;33;0;0;0;0;0;1;9;2;33;2;0;0;0;0;0;14;11;24;11;0;6;0;16;1;0;0;0;0;7;0;0;0;0;0;0;12;0;0
M68YD:00856:01364_SUB_SUB;764;3;4;0;1;2;1;0;2;14;10;9;1;2;0;11;1;8;27;17;0;41;0;26;3;29;0;8;9;0;3;0;0;54;0;13;0;0;4;2;0;15;25;64;0;11;0;3;6;0;47;0;0;0;0;0;0;22;21;54;11;0;0;0;0;0;35;25;32;13;4;10;0;27;3;0;0;0;1;6;0;0;0;0;0;0;22;0;2
M68YD:00895:01283_SUB_SUB;267;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;7;19;3;0;21;0;6;3;12;0;7;2;0;1;0;0;11;0;2;0;0;1;1;0;3;16;24;0;3;0;2;0;0;11;0;0;0;0;0;0;11;15;12;8;0;0;0;0;0;11;7;8;14;2;3;1;9;0;0;0;0;0;2;0;0;0;0;0;0;3;0;1
M68YD:00837:04104_SUB_SUB;152;0;3;0;0;0;0;0;0;5;4;2;0;0;0;3;0;5;6;2;0;6;0;6;0;4;0;3;5;0;2;0;0;10;0;1;0;0;0;0;0;1;4;6;0;2;0;0;1;0;10;0;0;0;0;0;0;1;1;15;1;0;0;0;0;0;3;11;5;3;0;0;0;4;1;1;0;0;1;4;0;0;0;0;0;0;10;0;0
M68YD:04737:02517_SUB_SUB;183;0;1;0;0;0;0;0;2;2;2;4;2;0;0;3;1;3;12;2;0;7;0;7;3;7;0;0;5;0;0;0;0;15;0;5;0;0;1;0;0;6;2;12;0;3;0;0;2;0;13;0;0;0;0;0;0;4;2;15;1;0;0;0;0;0;7;6;12;2;0;1;1;3;1;0;0;0;0;2;0;0;0;0;0;0;4;0;0
M68YD:04779:02360_SUB_SUB;404;0;2;0;0;0;1;0;2;8;4;9;2;3;0;8;1;3;23;12;0;16;0;9;3;12;0;8;6;0;0;0;0;28;0;6;0;0;6;2;0;16;7;23;0;4;0;5;3;0;28;0;0;0;0;0;0;13;6;38;3;0;0;0;0;0;16;10;19;12;0;6;0;7;2;0;0;0;0;3;0;0;0;1;0;0;7;0;1
M68YD:04880:02272_SUB_SUB;128;0;1;0;0;0;0;0;0;2;0;0;0;0;0;2;0;2;9;4;0;7;0;3;1;9;0;3;1;0;0;0;0;7;0;1;0;0;1;0;0;2;1;12;0;0;0;0;0;0;6;0;0;0;0;0;0;2;5;9;3;0;0;0;0;0;7;4;8;4;1;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;7;0;0
M68YD:05009:02282_SUB_SUB;158;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;3;18;2;0;9;0;6;0;8;0;1;2;0;0;0;0;4;0;3;0;0;2;2;0;1;8;15;0;2;0;0;0;0;10;0;0;0;0;0;0;7;9;5;3;0;0;0;0;0;14;2;1;2;0;1;0;8;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0
M68YD:00879:02853_SUB_SUB;335;0;0;0;1;0;1;0;0;5;5;3;1;0;0;5;0;3;19;6;0;14;0;19;0;16;0;8;7;0;3;0;0;14;0;5;0;0;2;2;0;9;9;24;1;3;0;0;3;0;26;0;0;0;0;0;0;8;7;19;4;0;0;0;1;0;15;15;6;10;0;4;0;12;2;0;0;0;1;4;0;0;0;0;0;0;13;0;0
M68YD:01098:03189_SUB_SUB;205;0;2;1;0;0;0;0;0;1;3;3;0;0;0;3;0;0;8;4;0;14;0;5;4;12;0;1;3;0;0;0;0;12;0;3;0;0;1;1;0;6;12;18;0;0;0;0;0;0;21;0;0;0;0;0;0;10;2;16;2;0;0;0;0;0;4;5;8;6;0;1;0;4;0;0;0;0;0;1;0;0;0;0;0;0;8;0;0
M68YD:00698:00679_SUB_SUB;119;1;3;0;0;0;0;0;0;4;2;2;0;0;0;0;0;2;4;3;0;5;0;2;2;3;0;1;2;0;0;0;0;9;0;0;0;0;0;0;0;0;2;11;0;0;0;2;1;0;11;0;0;0;0;0;0;3;4;6;1;0;0;0;0;0;4;10;3;1;1;1;0;3;0;0;0;0;0;3;0;0;0;0;0;0;6;0;1
M68YD:04225:02627_SUB_SUB;265;1;0;0;0;0;1;0;1;6;1;1;0;1;0;4;0;8;12;3;0;15;0;8;3;15;0;0;6;0;0;0;0;18;0;8;0;0;0;1;0;3;8;22;0;1;0;1;2;0;14;0;0;0;0;0;0;10;7;21;5;0;0;0;0;0;17;5;7;2;1;5;0;9;1;0;0;0;1;1;0;0;0;0;0;0;8;0;1
M68YD:05097:04200_SUB_SUB;102;0;0;1;0;0;0;1;0;3;1;0;0;0;0;1;0;4;7;1;0;6;0;5;0;2;0;2;0;0;1;0;0;4;0;0;0;0;1;0;0;0;3;7;1;1;0;1;0;0;5;0;0;0;0;0;0;0;4;9;2;0;0;0;0;0;10;3;2;1;1;1;1;6;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0
M68YD:02766:03366_SUB_SUB;131;0;0;0;0;0;0;1;1;4;2;2;0;0;0;1;0;0;8;2;0;4;0;3;1;6;1;3;0;0;0;0;0;3;0;3;0;0;0;3;0;2;2;8;1;2;0;1;0;0;9;0;0;0;0;0;0;2;8;8;2;0;0;0;0;0;1;10;8;4;2;1;0;6;0;0;0;0;1;1;0;0;0;0;0;0;4;0;0
M68YD:03522:06742_SUB_SUB;148;2;1;0;0;0;0;0;0;3;3;2;0;0;0;3;0;4;8;4;0;8;0;5;1;2;0;0;1;0;1;0;0;12;0;4;0;0;2;0;0;1;3;14;0;1;0;1;2;0;9;0;0;0;0;0;0;1;4;11;1;0;0;0;0;0;5;10;3;3;0;1;0;3;0;0;0;0;0;0;0;0;0;2;0;0;6;0;1
M68YD:02414:03011_SUB_SUB;189;0;1;1;0;1;0;0;3;3;4;2;1;2;0;1;1;2;11;3;0;3;0;5;2;7;0;1;4;0;1;0;0;19;0;6;0;0;0;0;0;4;14;14;1;0;0;1;4;0;14;0;0;0;0;0;0;4;3;9;1;0;0;0;0;0;1;6;6;3;1;2;0;9;1;0;0;0;0;1;0;0;0;0;1;0;5;0;0
M68YD:02874:07012_SUB_SUB;136;0;1;0;0;0;0;0;2;1;1;1;0;0;0;1;0;2;7;1;0;15;0;5;1;8;0;1;4;0;0;0;0;5;0;0;0;0;1;0;0;1;3;7;0;3;0;0;0;0;7;0;0;0;0;0;0;5;3;13;2;0;0;0;0;0;4;4;8;2;0;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0
M68YD:02315:02555_SUB_SUB;105;0;1;0;0;0;0;0;1;1;6;2;2;0;0;0;0;1;6;0;0;6;0;5;0;4;0;0;5;0;0;0;0;2;0;1;0;0;0;0;0;1;6;7;2;3;0;0;2;0;4;0;0;0;0;0;0;2;1;3;0;0;0;0;0;0;5;6;4;0;1;1;0;2;1;0;0;0;0;4;0;0;0;0;0;0;7;0;0
M68YD:00779:05907_SUB_SUB;230;0;0;0;0;1;0;0;0;2;1;1;0;0;0;0;0;5;0;6;0;12;0;4;1;8;0;4;3;0;0;0;0;2;0;0;0;0;2;0;0;0;3;3;0;1;0;0;4;0;26;0;0;0;0;0;0;20;63;33;2;0;0;0;0;0;3;12;2;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1
M68YD:01015:06157_SUB_SUB;128;0;1;1;0;0;0;0;0;3;3;4;1;0;0;2;0;0;1;3;0;12;0;9;0;1;0;0;1;0;0;0;0;9;0;0;0;0;1;0;0;1;11;9;1;1;0;0;1;0;6;0;0;0;0;0;0;1;2;5;1;0;0;0;0;0;18;5;4;0;1;1;0;4;1;0;0;0;0;1;0;0;0;0;0;0;2;0;0
M68YD:00565:02218_SUB_SUB;152;0;0;0;0;0;0;0;1;3;4;2;0;0;0;0;1;3;1;1;0;17;0;3;0;8;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;4;5;12;1;1;0;1;2;0;16;0;0;0;0;0;0;5;1;6;2;0;0;0;0;0;17;5;6;3;1;2;0;5;1;0;0;0;0;3;0;0;0;1;0;0;2;0;0
M68YD:00652:02000_SUB_SUB;380;0;1;0;0;0;1;0;4;5;6;2;1;0;0;3;0;16;32;2;0;39;0;10;1;8;1;1;0;0;1;0;0;9;0;2;0;0;2;0;1;6;8;35;2;6;0;0;2;1;18;0;0;0;0;0;0;5;21;9;8;0;0;0;1;0;32;12;6;9;0;6;1;19;6;0;0;0;0;9;0;0;0;0;0;0;10;0;0
M68YD:00403:01163_SUB_SUB;194;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;10;13;1;0;28;0;3;0;4;0;0;0;0;0;0;0;2;0;0;0;0;5;1;0;0;10;17;4;0;0;1;2;0;6;0;0;0;0;0;0;6;32;2;1;0;0;0;0;0;25;4;1;2;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:00515:01044_SUB_SUB;1154;1;3;0;0;1;0;0;4;15;11;6;0;0;0;3;1;45;107;9;0;99;0;39;7;24;0;7;2;0;5;0;0;17;0;3;0;0;9;1;0;5;49;132;4;3;0;5;1;0;49;0;0;0;0;0;0;42;126;35;19;0;0;0;2;0;103;30;19;20;1;3;5;42;8;0;0;0;1;6;0;0;0;1;2;0;19;0;3
M68YD:00625:04959_SUB_SUB;906;1;2;0;0;0;0;0;3;5;4;4;1;0;0;0;0;37;68;2;0;119;0;16;1;42;1;3;2;1;2;0;0;13;0;1;0;1;13;5;0;4;28;81;4;5;0;3;2;0;28;0;0;0;0;0;1;22;94;27;11;0;0;0;1;0;135;35;10;8;3;3;1;30;8;0;0;0;1;5;0;1;0;0;0;0;8;0;0
M68YD:00323:05851_SUB_SUB;296;1;4;0;0;0;0;0;1;2;5;7;1;0;0;7;0;4;19;8;0;9;0;8;1;5;0;4;2;0;0;0;1;18;0;2;0;0;3;1;0;2;15;31;0;3;0;1;5;0;19;0;0;0;0;0;0;6;11;20;3;0;0;0;0;0;9;19;8;7;1;1;0;6;4;0;0;0;1;4;0;0;0;0;0;0;7;0;0
M68YD:00975:03950_SUB_SUB;145;0;1;0;0;0;0;0;0;2;1;3;0;0;0;2;0;0;8;4;0;6;0;3;2;6;0;2;2;0;0;0;0;5;0;0;0;0;3;2;1;1;3;7;0;2;0;0;3;0;13;0;0;0;0;0;0;7;6;14;0;0;0;0;0;0;7;3;9;8;1;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
M68YD:01192:04339_SUB_SUB;110;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;6;3;0;4;0;4;0;4;0;1;3;0;0;0;0;9;0;2;0;0;0;0;0;1;2;8;0;2;0;0;4;0;11;0;0;0;0;0;0;3;1;7;2;0;0;0;0;0;3;4;5;6;0;1;0;5;1;0;0;0;0;1;0;0;0;0;0;0;3;0;1
M68YD:04816:06227_SUB_SUB;284;0;1;0;1;0;0;0;0;4;7;8;2;0;0;1;2;2;13;6;0;14;0;10;3;11;0;2;4;0;0;0;0;20;0;6;0;0;2;2;0;4;13;24;0;7;0;0;4;0;15;0;0;0;0;0;0;6;9;18;5;0;0;0;0;0;9;10;10;2;3;3;0;7;3;0;0;0;1;2;0;0;0;0;1;0;7;0;0
M68YD:00457:06951_SUB_SUB;155;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;4;15;1;0;22;0;5;1;5;0;2;0;0;2;0;0;3;0;0;0;0;3;1;0;2;4;9;0;1;0;1;1;0;4;0;0;0;0;0;0;5;17;4;2;0;0;0;0;0;19;1;0;1;0;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
M68YD:01181:03725_SUB_SUB;102;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;4;1;0;5;0;12;0;6;0;0;1;0;0;0;0;6;0;1;0;0;0;0;0;0;4;4;0;1;0;0;0;0;8;0;0;0;0;0;0;4;1;11;1;0;0;0;0;0;5;4;6;2;0;1;0;2;2;0;0;0;0;1;0;0;0;0;0;0;3;0;0
M68YD:04768:06728_SUB_SUB;193;0;0;0;0;1;0;0;1;2;1;3;1;0;0;2;2;4;9;3;0;15;0;6;0;6;0;0;3;0;0;0;0;6;0;1;0;0;0;0;0;6;6;17;0;7;0;0;1;0;14;0;0;0;0;0;0;8;4;14;3;0;0;0;0;0;15;9;4;4;1;1;0;4;0;0;0;0;0;3;0;0;0;0;0;0;6;0;0
M68YD:04997:06571_SUB_SUB;145;0;1;0;0;0;0;0;0;3;1;2;0;0;0;0;0;3;7;0;0;14;0;0;1;5;0;0;1;0;1;0;0;4;0;0;0;0;1;0;0;2;5;13;4;2;0;0;1;0;13;0;0;0;0;0;0;2;12;4;1;0;0;0;0;0;20;5;1;1;0;0;1;6;1;0;0;0;1;2;0;0;0;0;1;0;3;0;0
M68YD:00409:01815_SUB_SUB;189;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;4;16;5;0;13;0;4;1;8;0;1;4;0;0;0;0;1;0;0;0;0;1;1;0;1;15;15;0;2;0;0;0;0;10;0;0;0;0;0;0;5;7;10;5;0;0;0;0;0;12;8;2;3;2;0;0;12;1;0;0;0;0;2;0;0;0;1;0;0;10;0;1
M68YD:04163:00469_SUB_SUB;103;0;1;0;0;0;0;0;0;4;3;3;1;0;0;6;1;2;1;2;0;6;0;3;0;4;0;4;3;0;0;0;0;8;0;1;0;0;0;0;0;1;2;8;0;0;0;0;0;0;4;0;0;0;0;0;0;2;2;11;0;0;0;0;0;0;2;4;3;1;1;0;0;3;2;0;0;0;0;3;0;0;0;0;0;0;1;0;0
M68YD:02361:03687_SUB_SUB;143;0;0;0;0;2;0;0;0;2;0;3;1;1;0;1;0;2;9;2;0;15;0;7;1;2;0;2;0;0;0;0;0;6;0;2;0;0;0;0;0;0;4;9;1;0;0;0;1;1;9;0;0;0;0;0;0;6;3;8;2;0;0;0;0;0;5;4;8;1;0;4;0;5;0;0;0;0;0;0;0;0;0;1;0;0;11;0;2
M68YD:03277:02085_SUB_SUB;115;0;0;0;0;0;0;0;1;4;0;2;0;1;0;0;0;2;7;1;0;4;0;4;1;7;0;0;0;0;0;0;0;9;0;2;0;0;0;0;0;7;4;3;0;3;0;0;2;0;9;0;0;0;0;0;0;2;0;6;2;0;0;0;0;0;8;1;4;1;2;0;0;5;1;0;0;0;0;2;0;0;0;0;0;0;8;0;0
M68YD:00730:05827_SUB_SUB;178;0;3;0;1;0;0;0;0;1;1;2;0;1;0;4;0;0;10;8;0;5;0;5;2;4;0;4;5;0;1;0;0;9;0;2;0;0;0;1;0;3;6;13;1;3;0;1;3;0;17;0;0;0;0;0;0;4;6;13;3;0;0;0;0;0;2;8;4;2;0;2;0;7;1;1;0;0;0;2;0;0;0;2;0;0;5;0;0
M68YD:00095:04822_SUB_SUB;100;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;4;12;0;0;13;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;11;2;0;0;0;0;0;5;0;0;0;0;0;0;8;5;2;0;0;0;0;0;0;19;0;0;1;0;0;0;2;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0
M68YD:03657:01741_SUB_SUB;118;0;1;0;0;0;0;0;1;2;2;5;0;0;0;0;0;3;10;0;0;7;0;5;1;8;0;0;1;0;0;0;0;3;0;0;0;0;1;1;0;1;4;12;0;2;0;1;0;0;8;0;0;0;0;0;0;6;0;5;1;0;0;0;1;0;5;5;3;0;0;0;0;2;3;0;0;0;0;2;0;0;0;0;0;0;6;0;0
M68YD:05281:01819_SUB_SUB;123;0;0;0;0;0;0;1;2;2;2;3;0;0;0;0;1;2;7;5;0;4;0;6;1;4;0;0;2;0;0;0;0;4;0;0;0;0;0;1;0;2;4;7;1;5;0;1;0;0;6;0;0;0;0;0;0;4;3;14;2;0;0;0;0;0;3;2;1;6;0;2;0;5;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0
M68YD:01244:02087_SUB_SUB;354;0;1;0;1;0;0;0;1;2;4;2;2;1;0;0;0;6;26;3;0;48;0;8;0;19;0;0;0;0;0;0;0;3;0;0;0;0;4;2;0;0;21;28;0;2;0;1;1;0;16;0;0;0;0;0;0;18;23;11;1;0;0;0;0;0;31;18;12;9;0;2;1;15;1;0;0;0;0;4;0;0;0;0;0;0;5;0;1
M68YD:03399:06710_SUB_SUB;463;0;2;0;0;0;0;0;3;1;5;4;1;0;0;2;1;14;22;1;0;55;0;13;2;22;0;0;2;0;0;0;0;3;0;0;0;0;7;0;0;3;22;40;1;4;0;0;0;0;20;0;0;0;0;0;0;19;28;19;5;0;0;0;0;0;66;19;14;3;1;6;1;19;2;0;0;0;0;1;0;0;0;0;0;0;10;0;0
M68YD:02176:07504_SUB_SUB;138;3;0;1;0;0;0;0;0;1;8;0;2;0;0;3;1;2;4;2;0;8;0;6;2;4;0;2;4;0;0;0;0;8;0;0;0;0;1;1;0;0;1;13;0;1;0;0;1;0;2;0;0;0;0;0;0;8;6;10;2;0;0;0;1;0;4;5;5;2;0;1;0;7;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0
M68YD:02490:06334_SUB_SUB;382;0;0;0;0;0;0;0;1;2;1;8;1;3;0;4;1;9;23;41;0;2;0;4;12;17;0;0;1;0;0;0;0;0;0;6;0;0;2;2;0;2;2;48;0;0;0;0;0;0;0;0;0;0;0;0;0;12;67;57;2;0;0;0;0;0;6;4;5;0;0;0;0;29;0;0;0;0;0;2;0;0;0;1;0;0;4;0;1
M68YD:00067:02354_SUB_SUB;123;0;1;0;0;0;0;0;0;2;1;4;1;0;0;1;0;0;7;2;0;11;0;2;1;3;0;0;3;0;0;0;0;3;0;2;0;0;0;2;0;1;6;5;0;3;0;0;2;0;9;0;0;0;0;0;0;7;2;7;0;0;0;0;0;0;5;2;2;3;0;0;1;9;0;0;0;0;0;3;0;0;0;0;0;0;10;0;0
M68YD:00999:01719_SUB_SUB;220;0;1;0;0;0;0;0;1;1;4;7;0;1;0;2;0;4;18;0;0;20;0;4;2;18;0;1;2;0;0;0;0;7;0;1;0;0;1;1;0;2;8;13;0;6;0;0;0;0;13;0;0;0;0;0;0;9;1;17;3;0;0;0;0;0;10;6;9;4;3;1;0;4;2;0;0;0;0;4;0;0;0;1;0;0;7;0;1
M68YD:04039:06777_SUB_SUB;6829;10;29;6;1;5;6;4;74;128;122;169;44;5;0;47;21;41;394;21;0;412;0;398;25;275;0;8;173;0;2;0;0;174;0;17;0;0;42;25;0;189;279;471;13;159;0;2;17;0;404;0;0;0;0;0;0;226;86;419;65;0;0;0;0;0;232;364;388;53;9;48;8;245;20;0;0;0;0;109;0;0;0;4;0;0;331;0;10
M68YD:05107:01471_SUB_SUB;159;0;1;0;0;0;0;0;0;6;5;3;1;0;0;1;0;2;11;0;0;10;0;11;1;3;0;1;4;0;0;0;0;3;0;0;0;0;1;0;0;1;4;7;0;4;0;0;2;0;16;0;0;0;0;0;0;4;4;5;0;0;0;0;0;0;3;4;12;2;0;5;0;6;1;0;0;0;0;6;0;0;0;0;0;0;9;0;0
M68YD:04271:06708_SUB_SUB;2004;3;5;0;1;0;1;0;9;22;23;15;6;1;0;13;3;76;163;34;1;175;0;39;11;71;0;15;22;0;6;0;0;44;0;10;0;2;29;4;0;18;52;218;10;14;0;7;7;1;97;0;0;0;0;0;1;53;107;103;25;0;0;0;0;0;182;51;37;52;7;14;3;82;10;0;0;0;4;13;0;0;0;1;0;0;29;0;2
M68YD:00706:06016_SUB_SUB;279;1;0;0;0;0;1;0;1;4;6;2;0;2;0;3;0;1;15;4;0;18;0;11;2;5;0;1;2;0;1;0;0;29;0;6;0;0;1;0;0;3;5;16;1;7;0;2;3;0;19;0;0;0;0;0;1;12;4;22;3;0;0;0;0;0;10;10;16;8;0;1;0;6;0;0;0;0;1;3;0;0;0;0;0;0;10;0;0
M68YD:00811:06008_SUB_SUB;3009;0;4;1;2;0;0;1;3;20;19;10;1;1;0;5;0;182;355;31;2;378;0;39;29;62;2;16;25;1;8;0;0;29;0;8;0;3;52;3;0;7;112;317;11;10;0;18;7;0;74;0;0;0;0;0;1;93;209;59;59;0;0;0;3;0;324;30;33;79;4;13;2;168;26;0;0;0;9;11;0;1;0;1;10;0;26;0;0
M68YD:00833:05819_SUB_SUB;1438;2;5;0;1;1;1;0;5;16;10;15;2;4;0;9;1;84;124;17;1;80;0;18;13;48;0;15;14;0;3;0;0;43;0;7;0;1;9;1;0;10;95;167;4;17;0;11;9;0;70;0;0;0;0;0;0;46;64;71;15;0;0;0;0;0;71;37;24;36;2;10;1;62;8;0;0;0;2;12;0;0;0;1;0;0;39;0;4
M68YD:00843:06045_SUB_SUB;150;0;0;0;0;0;0;0;0;3;3;3;0;0;0;1;0;3;5;5;0;11;0;6;2;6;0;2;0;0;2;0;0;1;0;1;0;0;2;0;0;2;8;19;0;1;0;0;0;0;7;0;0;0;0;0;0;8;5;9;3;0;0;0;0;0;9;4;3;4;0;1;0;8;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0
M68YD:01059:06098_SUB_SUB;190;0;1;0;0;0;0;0;0;3;3;6;0;0;0;3;1;6;12;1;0;16;0;3;0;12;0;1;1;0;0;0;0;2;0;1;0;0;1;0;0;2;9;17;0;0;0;1;1;0;11;0;0;0;0;0;0;4;9;17;5;0;0;0;0;0;8;6;8;7;0;1;1;2;2;0;0;0;0;1;0;0;0;0;0;0;5;0;0
M68YD:01229:05912_SUB_SUB;354;0;3;1;0;0;1;0;3;4;3;3;1;1;0;2;1;12;32;7;0;27;0;10;3;13;0;5;4;0;1;0;0;4;0;4;0;0;4;0;0;7;11;28;1;5;0;2;1;0;19;0;0;0;0;0;0;10;16;11;4;0;0;0;0;0;27;11;11;13;0;3;0;11;1;0;0;0;0;3;0;0;0;0;2;0;8;0;0
M68YD:00061:02028_SUB_SUB;523;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;67;58;3;0;92;0;4;2;11;0;3;1;0;1;0;0;2;0;0;0;2;15;0;0;0;14;45;4;0;0;9;0;1;4;0;0;0;0;0;1;3;32;3;12;0;0;0;0;0;71;0;3;3;1;1;1;45;0;0;0;0;3;0;0;1;0;0;1;0;0;0;1
M68YD:00591:00666_SUB_SUB;230;0;0;0;0;0;0;0;1;2;2;4;1;0;0;2;3;1;8;4;0;9;0;12;2;7;0;0;0;0;0;0;0;6;0;2;0;0;0;0;0;4;6;16;0;2;0;1;3;0;27;0;0;0;0;0;0;9;9;19;7;0;0;0;0;0;24;9;5;4;1;4;0;7;1;0;0;0;0;1;0;0;0;0;0;0;5;0;0
M68YD:00567:00894_SUB_SUB;845;0;1;0;0;0;1;0;3;10;6;5;1;0;0;2;0;47;91;10;2;86;0;12;1;26;0;8;9;0;1;0;0;16;0;5;0;2;9;1;1;6;27;91;2;7;0;5;1;0;29;0;0;0;0;0;0;23;52;35;15;0;0;0;1;0;64;9;12;17;3;6;0;53;6;0;0;0;2;5;0;1;0;3;0;0;9;0;5
M68YD:00631:00837_SUB_SUB;739;0;0;0;0;0;0;0;1;0;6;3;0;0;0;1;0;67;83;4;0;96;0;2;2;21;0;1;0;0;2;0;0;1;0;0;0;0;16;0;0;0;21;84;5;1;0;7;0;2;8;0;0;0;0;0;0;17;87;11;11;0;0;0;0;0;99;4;1;10;1;3;1;43;2;0;0;0;4;1;0;0;0;0;4;0;6;0;0
M68YD:00658:00782_SUB_SUB;140;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;8;17;0;0;14;0;1;0;5;0;0;0;0;3;0;0;2;0;0;0;0;3;0;0;0;7;15;1;0;0;0;0;0;2;0;0;0;0;0;0;6;9;2;2;0;0;0;0;0;14;2;1;0;0;0;0;17;3;0;0;0;1;1;0;0;0;0;0;0;2;0;0
M68YD:00143:04800_SUB_SUB;267;0;0;0;0;0;1;0;0;1;2;2;1;0;0;3;0;5;18;8;1;18;0;3;2;10;0;1;0;0;1;0;0;5;0;1;0;1;4;0;0;4;12;27;0;0;0;1;1;0;14;0;0;0;0;0;0;7;11;21;4;0;0;0;0;0;12;4;8;13;2;0;1;19;1;0;0;0;0;3;0;0;0;1;0;0;12;0;1
M68YD:00233:05020_SUB_SUB;426;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;40;41;2;0;33;0;9;1;8;0;3;0;0;0;0;0;3;0;2;0;1;9;0;0;2;26;52;3;2;0;3;0;1;7;0;0;0;0;0;0;9;25;8;7;0;0;0;0;0;56;7;5;6;1;1;0;39;3;0;0;0;1;0;0;0;0;0;1;0;2;0;1
M68YD:00427:03620_SUB_SUB;363;1;2;0;0;0;0;0;1;5;7;9;1;1;0;6;1;6;12;10;0;15;0;13;0;13;0;6;9;0;0;0;0;18;0;8;0;0;3;4;0;7;5;33;0;0;0;0;4;0;27;0;0;0;0;0;1;6;7;29;5;0;0;0;1;0;17;12;9;11;1;2;0;12;1;0;0;0;1;8;0;0;0;0;0;0;13;0;0
M68YD:00144:05948_SUB_SUB;1873;0;0;0;0;1;0;0;3;1;2;5;1;1;1;4;0;184;231;5;3;231;0;22;8;38;0;1;6;1;6;0;1;7;0;2;0;1;34;0;0;5;71;198;7;2;0;17;0;1;13;0;0;0;0;0;2;28;227;25;30;0;0;0;1;0;255;15;9;20;2;6;2;114;8;0;0;0;4;0;0;0;0;0;4;0;6;0;1
